"survey","bush","state","edu","age","female","black","weight"
"9152",1,28,2,2,0,0,1174
"9152",1,47,2,2,1,0,1198
"9152",0,23,4,3,1,1,1188
"9152",1,24,3,2,0,0,294
"9152",1,44,3,1,0,0,898
"9152",1,23,3,1,0,0,792
"9152",1,44,4,3,0,0,1329
"9152",1,1,4,2,0,0,777
"9152",1,10,4,4,0,0,1035
"9152",1,48,4,3,1,0,544
"9152",0,26,2,2,0,0,1174
"9152",1,15,2,2,1,0,1057
"9152",0,24,2,3,1,0,997
"9152",1,4,2,3,1,0,1130
"9152",0,44,2,3,0,0,627
"9152",1,36,2,4,1,0,661
"9152",1,10,3,4,0,0,846
"9152",1,3,4,3,0,0,302
"9152",0,10,2,2,1,0,1198
"9152",1,14,2,3,1,0,1495
"9152",0,44,2,2,1,0,1198
"9152",1,44,4,3,1,0,299
"9152",1,26,2,4,1,0,661
"9152",1,25,1,1,1,1,6012
"9152",0,24,4,1,1,0,532
"9152",1,28,4,2,1,0,618
"9152",1,3,3,2,1,0,546
"9152",1,15,3,4,1,0,673
"9152",1,44,2,2,0,0,1330
"9152",1,14,4,1,1,0,798
"9152",1,19,2,4,1,0,1498
"9152",1,1,4,1,1,0,603
"9152",0,14,2,2,1,0,1585
"9152",0,5,3,3,1,0,520
"9152",0,48,3,4,1,0,346
"9152",0,32,1,2,1,0,1362
"9152",0,5,4,3,1,0,544
"9152",1,6,4,3,0,0,604
"9152",1,5,2,3,1,0,1540
"9152",1,5,2,4,1,0,1361
"9152",0,5,2,1,1,0,1213
"9152",0,5,4,2,0,0,706
"9152",1,5,3,2,1,0,273
"9152",1,5,3,2,0,0,606
"9152",0,5,2,2,0,0,604
"9152",1,6,1,4,1,0,680
"9152",1,38,3,2,1,0,546
"9152",0,5,3,1,1,0,367
"9152",1,5,2,3,0,0,1140
"9152",0,5,3,1,0,0,816
"9152",1,5,4,3,0,0,302
"9152",1,13,3,1,1,0,735
"9152",1,48,1,2,1,0,1362
"9152",1,5,2,1,1,0,1213
"9152",1,5,4,2,0,0,706
"9152",1,5,4,1,0,0,304
"9152",1,3,4,3,0,0,302
"9152",1,5,3,2,0,0,910
"9152",1,5,2,2,0,0,1209
"9152",1,5,3,1,1,0,735
"9152",1,5,4,3,0,0,604
"9152",1,5,2,4,0,0,1133
"9152",0,3,2,2,1,0,1088
"9152",0,5,1,1,1,0,1213
"9152",0,5,2,3,0,0,1140
"9152",0,5,3,2,0,0,606
"9152",0,48,4,4,0,0,941
"9152",1,5,2,2,1,0,1088
"9152",1,5,2,1,1,0,607
"9152",1,5,3,3,1,0,520
"9152",1,5,2,1,1,0,2427
"9152",1,48,2,2,0,0,907
"9152",1,5,3,1,1,0,735
"9152",1,5,2,1,0,0,1347
"9152",1,48,4,2,0,0,706
"9152",1,5,2,2,0,0,1209
"9152",1,5,3,1,0,0,408
"9152",1,5,2,1,1,0,607
"9152",1,48,3,2,1,0,546
"9152",0,48,3,2,0,0,606
"9152",1,5,3,2,1,0,273
"9152",0,5,4,2,1,0,318
"9152",1,27,2,2,1,0,1088
"9152",1,5,2,1,0,0,1347
"9152",1,5,2,2,0,0,1209
"9152",1,5,4,3,0,0,604
"9152",1,5,3,1,0,0,816
"9152",1,5,2,2,1,0,1088
"9152",0,25,1,3,1,1,848
"9152",0,5,2,1,1,1,2731
"9152",0,33,3,1,0,0,526
"9152",0,11,2,2,1,1,1798
"9152",1,14,4,3,0,0,147
"9152",0,10,3,2,1,1,225
"9152",0,31,2,2,0,0,2336
"9152",1,5,3,4,1,0,693
"9152",0,36,2,4,1,0,661
"9152",1,47,1,3,0,0,627
"9152",0,37,4,2,0,0,777
"9152",0,25,1,3,0,0,1255
"9152",1,25,2,3,1,0,1130
"9152",1,8,4,3,1,0,598
"9152",0,24,3,3,1,0,758
"9152",0,31,3,3,0,0,744
"9152",0,44,2,1,1,1,2004
"9152",0,43,2,1,1,0,1335
"9152",0,36,2,1,0,0,1308
"9152",0,38,1,3,1,0,1027
"9152",0,44,2,2,0,0,1330
"9152",0,34,3,2,0,0,1001
"9152",0,5,1,3,0,0,1710
"9152",0,31,1,4,1,0,877
"9152",0,41,2,4,1,0,1498
"9152",0,10,1,3,1,0,1130
"9152",0,39,4,1,0,0,392
"9152",0,1,2,3,1,0,1130
"9152",0,21,3,4,1,0,601
"9152",0,36,4,1,0,0,591
"9152",0,48,1,1,1,0,1213
"9152",0,23,1,3,1,0,498
"9152",0,5,1,4,1,0,1361
"9152",0,5,1,2,1,0,1362
"9152",0,34,2,1,0,0,2224
"9152",0,5,2,2,0,0,1209
"9152",0,33,1,2,1,0,1755
"9152",0,11,1,1,1,1,1002
"9152",0,33,4,2,0,0,455
"9152",0,10,4,1,0,0,670
"9152",0,48,1,4,1,0,680
"9152",0,33,4,1,0,0,784
"9152",0,44,3,2,1,0,601
"9152",0,5,4,2,1,0,636
"9152",0,32,3,3,1,0,780
"9152",0,16,3,3,0,0,561
"9152",1,24,3,3,0,0,280
"9152",1,39,2,4,1,0,877
"9152",0,20,4,2,0,0,910
"9152",0,21,4,1,0,0,335
"9152",0,26,4,1,0,0,295
"9152",1,22,4,4,0,0,606
"9152",1,44,4,2,0,0,777
"9152",0,6,3,1,0,0,816
"9152",1,22,2,3,0,0,735
"9152",1,3,2,4,0,0,2267
"9152",0,11,4,4,0,0,1035
"9152",0,5,4,2,0,0,706
"9152",0,43,1,4,1,0,749
"9152",1,25,4,3,1,0,299
"9152",1,23,4,4,0,0,457
"9152",1,28,3,4,1,0,336
"9152",1,33,3,2,0,0,391
"9152",1,10,2,3,1,0,1130
"9152",0,39,4,2,1,0,410
"9152",1,33,4,4,0,0,1212
"9152",0,34,2,2,1,0,599
"9152",0,39,2,4,0,0,974
"9152",1,26,2,3,1,0,997
"9152",1,10,2,3,1,0,1130
"9152",0,10,3,3,0,0,636
"9152",1,36,2,4,1,0,528
"9152",0,23,2,1,0,1,2994
"9152",1,21,3,2,1,0,601
"9152",1,11,3,2,0,0,667
"9152",1,34,3,2,0,0,334
"9152",0,23,1,4,0,0,734
"9152",1,31,4,2,0,0,910
"9152",1,36,4,4,0,0,457
"9152",1,23,3,2,0,0,294
"9152",1,5,3,1,0,0,816
"9152",0,14,2,3,1,1,1496
"9152",1,25,1,2,0,0,1665
"9152",0,26,2,2,1,0,1585
"9152",1,26,2,2,0,0,1174
"9152",0,15,1,4,0,0,1468
"9152",1,33,2,3,1,0,1323
"9152",1,14,3,3,0,0,280
"9152",0,10,3,2,0,0,667
"9152",0,33,2,4,1,0,1754
"9152",0,10,2,2,1,0,1198
"9152",0,33,1,4,0,0,1948
"9152",0,33,3,2,0,0,781
"9152",0,47,4,4,1,1,699
"9152",0,11,4,2,0,0,389
"9152",0,34,2,4,1,0,749
"9152",0,10,2,2,1,1,2696
"9152",1,39,3,1,1,0,947
"9152",0,31,1,3,1,0,661
"9152",0,40,1,4,1,0,1754
"9152",0,31,3,3,1,0,1676
"9152",1,22,3,4,1,0,446
"9152",0,7,2,3,1,0,661
"9152",1,43,4,2,0,0,389
"9152",1,25,1,4,1,0,749
"9152",0,10,4,2,0,0,389
"9152",1,39,1,2,1,0,1755
"9152",1,44,3,3,1,0,286
"9152",0,51,2,3,1,0,1027
"9152",1,36,2,3,0,0,1107
"9152",0,14,3,4,0,0,373
"9152",0,15,3,2,0,0,589
"9152",1,15,2,3,1,0,997
"9152",1,50,4,3,1,0,1320
"9152",1,39,1,2,1,0,878
"9152",1,39,2,1,1,0,3127
"9152",1,31,3,2,1,0,704
"9152",0,33,2,4,1,1,658
"9152",0,49,2,3,1,0,1130
"9152",0,22,1,3,0,0,735
"9152",1,23,2,3,1,0,498
"9152",1,14,3,2,0,0,589
"9152",1,33,2,4,1,0,877
"9152",1,22,2,4,1,0,877
"9152",1,39,4,3,1,0,701
"9152",1,14,4,2,1,1,927
"9152",1,23,4,2,1,0,618
"9152",1,33,2,2,0,0,2336
"9152",0,21,2,2,1,1,2696
"9152",1,26,3,3,0,0,561
"9152",1,11,4,2,0,0,777
"9152",1,15,3,1,1,0,713
"9152",0,33,4,1,0,0,392
"9152",0,11,2,1,1,0,1335
"9152",1,33,2,2,1,0,1403
"9152",1,36,4,2,1,0,309
"9152",0,25,3,2,1,0,601
"9152",0,24,2,1,1,0,1178
"9152",0,50,2,1,1,0,1178
"9152",0,33,2,2,1,0,701
"9152",1,34,4,2,0,0,777
"9152",0,33,2,4,1,0,877
"9152",0,23,3,1,0,1,2719
"9152",1,33,3,1,1,0,947
"9152",0,31,4,2,1,0,410
"9152",1,36,3,3,0,0,841
"9152",1,26,4,2,0,0,343
"9152",1,33,2,1,0,0,1736
"9152",1,50,3,2,0,0,294
"9152",0,31,3,4,1,0,893
"9152",0,10,3,3,0,0,636
"9152",1,50,2,2,0,0,587
"9152",1,50,2,1,0,0,3271
"9152",1,31,3,2,0,0,781
"9152",0,33,1,3,0,0,1469
"9152",1,10,2,4,1,0,749
"9152",1,44,2,1,0,1,1697
"9152",0,22,2,3,1,0,1984
"9152",1,14,1,3,1,0,997
"9152",1,11,4,2,1,0,700
"9152",1,36,2,1,1,0,1178
"9152",1,47,3,2,1,0,601
"9152",0,37,4,1,1,1,905
"9152",1,24,4,3,1,0,528
"9152",0,18,4,3,0,0,332
"9152",1,39,2,4,1,0,1754
"9152",0,50,2,3,0,0,1107
"9152",0,23,1,1,0,0,2617
"9152",1,36,2,2,1,0,528
"9152",1,26,2,1,0,0,654
"9152",0,43,4,3,0,0,664
"9152",0,39,2,1,1,0,1564
"9152",0,39,2,4,1,0,877
"9152",0,16,4,1,1,0,532
"9152",0,36,1,2,0,0,1469
"9152",1,33,3,2,0,0,391
"9152",0,23,3,1,0,1,1813
"9152",0,30,1,3,0,0,1469
"9152",0,15,3,1,0,0,792
"9152",0,24,4,3,0,0,1172
"9152",0,15,2,2,1,0,528
"9152",0,50,3,3,1,0,505
"9152",1,10,2,2,1,0,599
"9152",1,39,2,3,0,0,1469
"9152",1,33,4,2,1,0,820
"9152",1,36,4,2,0,0,343
"9152",0,36,4,2,1,0,618
"9152",0,18,2,2,1,0,599
"9152",0,44,2,3,0,0,627
"9152",0,4,2,2,1,0,1198
"9152",1,28,2,2,0,0,1174
"9152",1,41,1,1,1,0,2003
"9152",1,39,4,2,1,0,410
"9152",1,10,1,3,0,0,1255
"9152",1,25,3,2,0,0,667
"9152",1,10,3,4,1,0,381
"9152",1,10,3,2,0,0,334
"9152",1,22,3,1,1,0,473
"9152",0,10,3,1,1,0,808
"9152",1,14,1,4,1,0,1322
"9152",1,40,2,3,1,0,1323
"9152",1,21,2,1,1,0,4006
"9152",0,34,4,3,1,0,598
"9152",0,33,3,3,1,0,503
"9152",1,14,2,3,0,0,1107
"9152",1,8,4,2,1,0,700
"9152",1,19,4,4,0,0,1035
"9152",1,20,1,4,0,0,1948
"9152",1,35,2,3,0,0,1661
"9152",1,4,1,3,0,0,1255
"9152",1,10,3,4,1,0,381
"9152",1,21,4,2,0,0,777
"9152",0,18,4,1,1,0,603
"9152",0,14,4,2,1,0,618
"9152",1,47,4,3,0,0,664
"9152",0,36,2,3,0,0,2214
"9152",1,22,2,2,0,0,1558
"9152",1,31,2,2,1,0,701
"9152",0,14,4,2,1,1,1391
"9152",0,50,3,2,1,0,265
"9152",1,31,4,3,0,0,194
"9152",1,11,2,1,1,0,1335
"9152",0,8,2,4,0,0,832
"9152",1,33,4,2,0,0,910
"9152",0,44,1,4,1,0,1498
"9152",0,50,2,3,1,0,498
"9152",0,14,4,3,1,0,264
"9152",0,43,1,4,1,0,749
"9152",1,33,2,4,1,0,1754
"9152",1,34,3,3,1,0,286
"9152",0,28,4,3,1,0,528
"9152",1,24,4,2,1,0,618
"9152",0,31,1,4,1,0,877
"9152",0,33,3,2,0,0,1172
"9152",1,31,2,4,1,0,1754
"9152",1,49,3,3,1,0,572
"9152",1,15,2,4,1,0,1322
"9152",1,14,4,4,0,0,913
"9152",1,39,2,3,1,0,1323
"9152",0,37,3,2,1,0,901
"9152",1,15,3,3,0,0,561
"9152",1,50,3,1,0,0,792
"9152",0,31,3,4,1,0,893
"9152",0,39,2,1,0,0,5209
"9152",0,44,3,4,0,0,846
"9152",0,44,2,2,1,0,1198
"9152",0,31,3,1,1,0,1420
"9152",0,34,4,3,0,0,664
"9152",1,10,2,4,1,0,1498
"9152",1,10,3,2,0,0,334
"9152",1,31,2,1,1,0,1564
"9152",0,34,2,2,1,0,1198
"9152",0,36,4,1,1,0,266
"9152",1,44,2,1,0,0,1483
"9152",0,14,1,1,1,0,589
"9152",1,47,4,2,1,0,350
"9152",1,21,1,2,0,0,1665
"9152",0,22,4,2,1,0,820
"9152",0,26,2,1,1,0,589
"9152",0,49,1,4,1,0,1498
"9152",0,14,2,1,0,0,1308
"9152",1,15,4,1,0,0,591
"9152",1,23,1,4,1,0,661
"9152",1,7,2,3,0,0,1469
"9152",1,41,4,1,0,0,670
"9152",1,7,3,2,0,0,781
"9152",1,36,2,2,0,0,1174
"9152",0,21,4,3,1,0,598
"9152",0,22,3,2,0,0,781
"9152",1,44,3,2,1,0,601
"9152",0,23,2,2,1,0,1057
"9152",0,15,2,1,1,0,589
"9152",1,36,3,2,0,0,589
"9152",1,49,1,2,1,0,2998
"9152",1,42,2,2,1,0,528
"9152",1,18,2,4,0,0,1663
"9152",1,23,3,3,1,0,505
"9152",1,28,2,3,1,0,498
"9152",0,16,4,1,0,0,591
"9152",0,33,3,3,1,0,1676
"9152",0,35,4,1,1,0,266
"9152",0,37,3,4,1,0,762
"9152",1,44,1,4,0,0,832
"9152",1,1,3,3,0,0,636
"9152",1,10,4,3,1,0,299
"9152",1,43,1,3,1,0,1130
"9152",0,34,3,1,1,0,808
"9152",0,21,2,1,1,0,4006
"9152",0,8,3,4,1,0,286
"9152",0,26,3,2,0,0,589
"9152",0,24,3,4,0,0,373
"9152",1,34,2,1,0,0,1483
"9152",0,50,2,4,1,0,661
"9152",0,34,4,3,1,0,598
"9152",0,14,4,1,1,0,266
"9152",1,25,2,2,0,0,1330
"9152",1,18,4,1,0,0,335
"9152",0,26,2,2,0,0,587
"9152",1,33,2,3,1,0,1323
"9152",1,23,2,3,1,0,498
"9152",0,44,2,3,1,0,565
"9152",0,5,4,1,0,0,304
"9152",1,25,4,1,1,0,603
"9152",1,39,3,3,1,0,335
"9152",1,36,4,3,0,0,1465
"9152",0,40,3,1,1,0,947
"9152",1,36,3,2,0,0,294
"9152",1,19,1,4,0,1,1903
"9152",1,43,2,1,1,1,2004
"9152",1,11,3,3,0,0,954
"9152",1,10,2,1,0,0,1112
"9152",1,49,2,1,1,0,668
"9152",0,16,3,1,1,0,713
"9152",0,34,3,1,0,0,1347
"9152",0,41,2,1,1,0,1335
"9152",0,44,3,1,1,0,2021
"9152",0,49,3,1,1,0,404
"9152",0,50,4,3,1,0,528
"9152",0,47,2,1,0,1,3393
"9152",1,28,3,1,1,0,713
"9152",0,33,3,3,1,0,1006
"9152",1,50,3,3,0,0,1122
"9152",1,26,4,4,1,0,411
"9152",1,36,2,4,1,0,661
"9152",1,15,3,4,1,0,336
"9152",1,19,2,3,0,0,1255
"9152",0,26,3,4,0,0,747
"9152",1,26,3,1,0,0,1188
"9152",1,39,3,2,0,0,781
"9152",0,1,1,2,1,0,3748
"9152",1,50,3,1,0,0,792
"9152",0,21,3,3,0,0,318
"9152",1,14,4,3,1,0,528
"9152",1,10,2,1,1,0,1335
"9152",1,5,2,4,1,0,680
"9152",1,41,1,3,0,0,627
"9152",1,10,4,2,0,0,777
"9152",0,15,2,3,0,0,1107
"9152",0,15,2,1,0,0,1308
"9152",0,21,2,2,1,1,899
"9152",1,23,2,3,1,0,997
"9152",1,7,1,4,1,0,877
"9152",1,31,3,2,0,0,781
"9152",0,50,3,1,1,0,713
"9152",1,41,1,4,0,0,832
"9152",1,50,2,2,1,0,1057
"9152",1,43,1,4,1,0,1498
"9152",0,33,4,3,0,0,778
"9152",1,34,3,1,1,0,404
"9152",1,33,1,2,1,0,2633
"9152",1,44,3,1,0,0,898
"9152",1,1,2,2,0,0,1330
"9152",1,43,2,3,0,0,2509
"9152",1,50,4,4,1,0,822
"9152",0,50,4,2,0,0,686
"9152",1,21,4,2,1,0,350
"9152",0,34,3,2,1,0,601
"9152",0,36,2,1,0,0,1308
"9152",1,39,3,1,1,0,947
"9152",1,18,1,4,0,0,1663
"9152",0,14,3,2,0,1,1348
"9152",1,24,2,2,0,0,587
"9152",1,50,2,3,0,0,1661
"9152",1,24,2,3,1,0,997
"9152",1,23,1,4,1,0,661
"9152",1,47,2,3,0,0,1882
"9152",0,24,2,1,1,0,1178
"9152",1,11,1,1,1,0,2003
"9152",0,50,4,2,1,0,618
"9152",0,10,2,4,1,0,1498
"9152",0,1,2,2,0,1,1522
"9152",0,41,2,1,0,0,3707
"9152",0,33,2,2,1,0,1403
"9152",1,17,2,2,1,0,1057
"9152",1,10,2,3,1,0,1130
"9152",1,36,2,2,1,0,1057
"9152",1,18,2,1,1,0,1335
"9152",0,44,3,2,1,1,451
"9152",0,17,4,2,1,0,618
"9152",0,33,1,2,0,0,975
"9152",1,4,2,4,0,0,1663
"9152",1,15,4,3,0,0,879
"9152",1,10,4,1,1,0,603
"9152",1,21,1,1,0,0,1483
"9152",1,22,2,2,1,0,1403
"9152",0,14,3,1,0,0,792
"9152",0,44,2,1,1,0,668
"9152",1,36,3,1,0,0,792
"9152",1,20,2,2,1,0,1403
"9152",1,34,1,1,1,0,1335
"9152",1,21,3,3,1,0,572
"9152",0,18,4,1,1,0,603
"9152",1,1,1,3,0,0,1882
"9152",1,50,3,1,1,0,713
"9152",1,47,2,1,0,0,741
"9152",0,22,4,1,0,0,784
"9152",1,41,3,1,1,0,808
"9152",1,31,3,1,1,0,947
"9152",1,21,2,1,0,0,2224
"9152",0,44,3,1,1,1,1213
"9152",1,43,2,3,0,0,1255
"9152",0,34,4,2,1,0,350
"9152",0,11,2,2,1,0,599
"9152",0,18,2,3,1,0,1130
"9152",0,36,2,3,1,0,997
"9152",0,4,1,3,1,0,1695
"9152",1,36,1,3,0,0,3321
"9152",0,47,3,2,1,1,451
"9152",0,18,4,1,0,0,670
"9152",1,36,3,3,1,0,505
"9152",1,33,3,2,0,0,781
"9152",1,15,2,3,1,0,1495
"9152",0,44,2,4,1,0,1498
"9152",1,5,3,4,1,0,346
"9152",1,41,4,2,0,0,777
"9152",1,19,3,2,1,0,601
"9152",0,11,3,1,1,1,607
"9152",1,47,3,4,1,0,762
"9152",1,44,2,1,1,0,1335
"9152",0,36,1,4,0,0,1468
"9152",1,23,3,2,0,0,589
"9152",1,10,2,1,0,0,2224
"9152",1,41,4,2,1,0,700
"9152",0,31,4,2,1,0,820
"9152",0,33,4,3,0,0,194
"9152",0,48,2,3,1,0,1027
"9152",0,28,3,1,0,0,792
"9152",1,43,3,2,1,0,601
"9152",1,17,3,3,1,0,505
"9152",1,28,4,2,0,0,686
"9152",1,19,2,3,0,0,1255
"9152",1,43,2,1,1,0,1335
"9152",0,44,2,2,1,0,1797
"9152",0,23,3,1,0,1,2719
"9152",0,10,2,4,1,0,1498
"9152",0,25,2,2,1,1,899
"9152",1,37,3,2,1,1,451
"9152",1,14,4,2,0,0,686
"9152",1,21,2,2,0,0,1330
"9152",1,4,2,3,0,0,1255
"9152",0,44,2,1,1,0,1335
"9152",0,26,4,1,1,0,1330
"9152",1,1,4,3,1,0,897
"9152",1,26,4,2,1,0,618
"9152",1,50,4,3,1,0,528
"9152",0,43,2,2,1,1,899
"9152",1,43,4,3,1,0,1496
"9152",0,15,3,2,0,0,589
"9152",0,16,3,2,1,0,530
"9152",0,14,4,2,0,0,686
"9152",0,26,2,3,0,1,3800
"9152",1,28,3,4,1,0,336
"9152",1,23,4,2,0,0,686
"9152",1,44,3,2,0,0,1001
"9152",1,45,2,1,0,0,674
"9152",0,10,3,1,0,1,2054
"9152",1,43,4,2,1,0,700
"9152",1,5,4,3,0,0,604
"9152",0,14,4,2,1,0,618
"9152",1,19,4,2,0,0,777
"9152",1,18,3,2,1,0,300
"9152",1,16,2,2,1,0,528
"9152",0,48,1,3,0,0,1140
"9152",0,5,2,3,1,1,1541
"9152",1,43,1,4,0,0,832
"9152",1,5,4,3,1,0,544
"9152",1,48,3,3,0,0,578
"9152",1,5,4,2,1,0,636
"9152",1,44,3,1,0,0,449
"9152",0,14,2,3,0,0,830
"9152",0,5,2,1,0,0,1347
"9152",0,48,4,1,0,0,609
"9152",1,6,2,2,1,0,1088
"9152",0,14,4,1,1,0,399
"9152",1,5,2,4,1,0,680
"9152",0,5,3,4,1,1,1039
"9152",1,5,3,3,0,0,289
"9152",1,19,4,2,0,0,389
"9152",1,43,3,1,0,0,898
"9152",1,44,4,2,1,0,700
"9152",1,5,3,1,0,0,1224
"9152",1,5,2,4,1,0,1361
"9152",1,48,4,2,1,0,636
"9152",1,48,4,3,0,0,604
"9152",0,5,2,1,1,0,1213
"9152",0,48,3,2,0,0,606
"9152",0,48,3,1,0,0,816
"9152",0,5,3,1,0,0,816
"9152",0,6,4,1,1,1,2467
"9152",1,5,2,4,1,0,340
"9152",0,32,2,2,1,0,1088
"9152",0,48,4,2,0,0,353
"9152",0,48,3,1,0,0,1224
"9152",0,45,2,1,0,0,1347
"9152",0,45,4,2,0,0,706
"9152",0,5,4,1,1,0,548
"9152",1,5,2,3,1,0,513
"9152",1,32,2,2,1,0,1088
"9152",1,5,3,2,0,0,606
"9152",1,5,2,1,0,0,1347
"9152",1,5,3,2,1,0,273
"9152",0,5,4,2,0,0,353
"9152",0,5,4,3,1,0,544
"9152",1,5,3,2,1,0,546
"9152",0,5,4,1,0,0,913
"9152",0,3,4,3,1,0,272
"9152",1,38,1,2,1,0,681
"9152",0,5,3,2,0,0,910
"9152",1,5,3,1,0,0,408
"9152",0,38,3,3,1,0,520
"9152",1,5,3,1,1,0,735
"9152",1,6,4,2,1,0,318
"9152",0,48,4,3,1,0,544
"9152",0,38,4,2,0,0,706
"9152",0,5,4,3,0,0,604
"9152",0,5,2,1,0,0,2021
"9152",1,48,2,3,1,0,1027
"9152",1,5,4,1,0,0,609
"9152",1,5,4,1,1,0,822
"9152",1,5,2,1,0,0,1347
"9152",0,5,2,4,0,0,1511
"9152",0,5,4,2,0,0,706
"9152",0,5,3,2,0,0,303
"9152",1,45,4,2,1,0,318
"9152",1,38,3,2,0,0,1516
"9152",1,5,3,2,0,0,303
"9152",0,48,3,2,0,0,303
"9152",0,5,1,1,1,1,1821
"9152",1,5,3,2,0,0,606
"9152",0,48,3,2,1,0,273
"9152",0,38,4,1,1,0,548
"9152",0,3,4,1,1,0,548
"9152",1,5,4,1,0,0,609
"9152",1,48,3,2,1,0,546
"9152",1,5,4,2,1,0,318
"9152",1,5,2,3,1,0,513
"9152",0,48,3,2,1,0,546
"9152",1,29,3,3,0,0,578
"9152",1,5,2,1,1,0,1213
"9152",1,5,4,2,0,0,706
"9152",0,5,2,2,1,0,544
"9152",1,5,4,3,0,0,302
"9152",1,5,4,3,1,0,544
"9152",0,39,3,2,1,0,704
"9152",1,21,3,4,1,0,381
"9152",1,11,4,1,0,0,335
"9152",0,1,2,1,1,0,1335
"9152",0,15,4,2,1,0,309
"9152",1,13,3,1,1,0,735
"9152",0,28,2,4,0,0,734
"9152",1,44,1,3,1,0,565
"9152",0,47,4,2,1,0,350
"9152",0,24,3,2,1,0,530
"9152",1,21,4,2,0,0,389
"9152",1,23,2,3,0,0,1107
"9152",1,31,2,2,1,0,1403
"9152",0,14,2,2,1,0,528
"9152",1,39,4,2,1,0,410
"9152",1,44,4,4,1,0,932
"9152",1,10,3,3,1,0,572
"9152",0,44,4,3,1,0,598
"9152",1,17,2,1,1,0,1178
"9152",0,47,1,3,0,0,1255
"9152",0,39,2,3,1,0,2646
"9152",1,39,4,2,0,0,910
"9152",0,44,2,3,1,1,848
"9152",1,10,4,4,1,0,932
"9152",1,43,2,1,1,0,1335
"9152",1,10,3,1,1,0,808
"9152",1,47,2,1,0,0,1483
"9152",1,19,2,3,1,0,847
"9152",0,4,2,4,0,1,1903
"9152",1,11,2,3,0,0,941
"9152",1,11,3,2,1,0,601
"9152",1,34,2,4,0,0,832
"9152",1,47,4,4,0,0,1035
"9152",1,5,4,2,0,0,706
"9152",1,34,1,2,1,0,1499
"9152",1,5,2,1,1,0,1213
"9152",0,5,2,4,1,0,1361
"9152",0,5,2,3,1,1,770
"9152",1,3,4,4,0,0,235
"9152",1,13,3,3,1,0,520
"9152",0,22,2,3,1,0,1984
"9152",1,50,4,3,0,0,586
"9152",0,26,1,3,1,1,748
"9152",1,5,3,2,0,0,606
"9152",0,24,2,2,1,0,1057
"9152",1,19,2,3,1,0,1130
"9152",0,5,3,3,1,0,780
"9152",0,27,4,2,1,0,636
"9152",1,5,4,3,1,0,544
"9152",0,44,1,4,0,0,1663
"9152",0,37,4,2,1,0,700
"9152",1,41,2,3,1,0,1130
"9152",1,41,1,3,0,0,627
"9152",0,47,4,2,0,0,777
"9152",0,14,1,2,1,1,1985
"9152",0,29,1,3,0,0,1140
"9152",0,15,1,4,1,0,661
"9152",0,3,2,2,0,0,1209
"9152",0,5,3,1,0,0,816
"9152",0,37,1,4,1,0,749
"9152",0,39,2,2,1,0,701
"9152",0,5,2,1,1,0,607
"9152",0,39,2,4,0,0,974
"9152",0,44,4,2,0,0,389
"9152",0,17,1,2,0,0,1469
"9152",0,5,1,2,0,0,1513
"9152",0,11,2,1,1,0,2670
"9152",0,37,2,2,1,0,1198
"9152",0,48,2,2,1,0,544
"9152",0,10,2,1,0,0,2224
"9152",0,24,2,2,1,0,528
"9153",0,21,4,3,0,0,714
"9153",0,8,3,4,1,0,616
"9153",1,43,3,2,0,0,606
"9153",1,25,3,2,1,0,263
"9153",0,10,3,3,0,0,499
"9153",0,36,2,3,1,0,1006
"9153",0,47,2,4,1,0,769
"9153",0,1,4,2,1,0,730
"9153",1,32,3,2,0,0,730
"9153",0,11,2,2,1,1,1045
"9153",1,5,3,1,1,0,320
"9153",0,5,1,3,1,0,924
"9153",0,48,3,2,0,0,487
"9153",1,6,2,4,1,0,618
"9153",0,5,3,1,0,0,1107
"9153",1,10,2,4,0,0,1773
"9153",1,22,1,4,0,0,1018
"9153",1,25,3,1,1,0,796
"9153",1,10,2,3,1,0,575
"9153",1,20,4,1,1,0,863
"9153",0,10,3,3,1,0,288
"9153",0,31,3,2,0,0,696
"9153",1,39,2,2,0,0,1910
"9153",1,44,4,3,1,0,310
"9153",1,11,3,1,1,0,796
"9153",0,33,4,3,1,0,711
"9153",0,22,3,1,1,0,1372
"9153",0,34,3,2,1,0,526
"9153",1,22,4,1,1,0,863
"9153",1,39,2,3,1,0,1321
"9153",1,34,2,4,0,0,1773
"9153",0,22,2,2,1,0,1242
"9153",1,31,2,1,0,0,1812
"9153",0,31,3,1,1,0,1829
"9153",0,50,2,3,1,0,503
"9153",0,31,4,2,1,0,210
"9153",1,28,1,1,0,0,1380
"9153",1,44,4,2,0,0,1263
"9153",0,22,2,1,1,0,1571
"9153",0,23,1,3,0,0,580
"9153",0,33,4,2,0,0,483
"9153",1,18,1,4,1,0,1538
"9153",0,33,3,3,1,0,662
"9153",0,44,2,3,1,0,1151
"9153",0,22,3,2,0,0,696
"9153",1,44,4,2,1,0,730
"9153",0,39,2,3,0,0,1524
"9153",0,43,2,4,1,0,769
"9153",1,7,2,1,1,0,3927
"9153",0,10,4,2,1,0,730
"9153",0,22,4,2,1,0,838
"9153",1,44,1,4,1,1,1114
"9153",1,33,4,2,1,0,419
"9153",0,21,3,3,1,0,288
"9153",0,36,4,1,0,0,758
"9153",1,17,4,3,0,0,937
"9153",1,33,3,2,0,0,696
"9153",0,25,3,1,1,1,577
